part_num,name,part_cat_id
4744px29,"Brick, Modified 2 x 4 x 2 Double Curved Top with Black Spots Print",37
4744px32,"Brick, Modified 2 x 4 x 2 Double Curved Top with Fire Hose on Reel Print",37
4744px33,"Brick, Modified 2 x 4 x 2 Double Curved Top with Fireman Torso Print",37
4744px4,Brick 2 x 4 x 2 Double Curved Top with White Stripes Print,37
4744px41,"Brick, Modified 2 x 4 x 2 Double Curved Top with Overalls and Tools in Pocket Print",37
4744px5,Brick Curved 2 x 4 x 2 Double Curved Top with 3 Yellow Dots Print,37
4744px6,Brick 2 x 4 x 2 Double Curved Top with Lion Face Print,37
4744px8,"Brick, Modified 2 x 4 x 2 Double Curved Top with Green Bow Tie Print",37
4745,Propeller 2 Blade Twisted,35
47451,Duplo Trailer with Frame and 2 x 4 Studs,4
47452,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Horizontal Top], Rotation Joint Socket",26
47454,"Technic Brick Special 2 x 3 with Pin Holes, Rotation Joint Ball Half [Horizontal Top], Rotation Joint Socket",26
47455,Technic Rotation Joint Ball Loop with Two Perpendicular Pins with Friction,53
47456,"Brick Wedged 2 x 3 x 2/3 Two Studs, Wing End",6
47457,"Brick Curved 2 x 2 x 2/3 Two Studs, Curved Slope End",37
47457pb01,"Brick 2 x 2 x 2/3 Two Studs, Curved Slope End with Ornate Yellow Lines Print",37
47457pb02,"Brick, Modified 2 x 2 x 2/3 Two Studs, Curved Slope End with Yellow Triangle on 3 Bars Print",3
47458,"Brick Wedged 1 x 2 x 2/3 No Studs, Wing End",6
47459,"Sword, Danju - Series 1",41
4746,"Tail 4 x 2 x 2, Rocket",35
47460,"Large Figure Sword, Jayko / King Mathias - Series 1",41
47461,"Large Figure Sword, Vladek - Series 1",41
47462,"Sword, Santis - Series 1",41
47463,"Large Figure Sword, Rascus - Series 1",41
47469,"Large Figure Visor, Danju",41
47469px1,"Large Figure Visor, Danju with Gold Print",41
4747,"Brick Special 2 x 4 with Coupling, Male",5
47470,"Visor, Rascus",41
47470pb01,"Large Figure Visor, Rascus with Gold Print",41
47471,"Large Figure Visor, Jayko",41
47471pb01,"Large Figure Visor, Jayko with Silver Print",41
47472,"Large Figure Visor, Santis",27
47472pb01,"Large Figure Visor, Santis with Blue Print",41
47474,Shield Holder with Technic Axle,41
47477c01pb01,Large Figure Torso with Jayko Print - Series 1,41
47477c01pb02,Large Figure Torso with Danju Print - Series 1,41
47477c01pb03,Torso with Rascus Print - Series 1,41
47477c01pb04,Large Figure Torso with Vladek Print - Series 1,41
47477c01pb05,Large Figure Torso with Santis Print - Series 1,41
47477c01pb06,Large Figure Torso with King Mathias Print - Series 1,41
4747b,"Brick, Modified 2 x 4 with Coupling, Male - Raised Pin and Curved Wall",5
4748,"Brick Special 2 x 4 with Coupling, Female",5
4748stk01,Sticker for Set 4748 - (50193/4226575),17
4750,"Fabuland Plate, Round 13 2/3 Stud Diameter [Type 2 Base]",34
47501,Vehicle Fairing 1 x 2 Stepped with Two Pins,36
47506,Windscreen 6 x 4 x 3 Flat Top with Studs and 1 x 4 Holes on Bottom,47
47507,Cockpit 6 x 6 x 2 Cabin Base with Technic Holes,35
47508,Vehicle Digger Bucket 9 Teeth 4 x 8 with Locking 2 Finger Hinge,36
47509,Duplo Utensil Wrench for Minifigs,4
4751,Propeller 4 Blade 13 Diameter with Undetermined Center,24
47510,Duplo Child Figure with Pigtails,4
47510pr0001,Duplo Figure Child with Tan Pigtails/Braids - Bright Pink Top with Flowers and White Sleeves - Light Flesh Face and Hands - Magenta Legs,57
47510pr0002,Duplo Figure Child with Black Pigtails(Braids),57
47510pr0003c01,Duplo Figure Child with Reddish Brown Pigtails(Braids) - Bright Pink Top with Dark Pink Heart and Sleeves - Light Flesh Face and Hands - White Legs,57
47510pr0003c02,Duplo Figure Child with Black Pigtails(Braids) - Bright Pink Top with Dark Pink Heart and Sleeves - Dark Brown Face and Hands - White Legs,57
47510pr0004,Duplo Figure Child with Reddish Brown Pigtails(Braids) - Red Top Under Blue Overalls with Yellow Flower in Pocket - Light Flesh Face and Hands - Blue Legs,57
47510pr0005,Duplo Figure Child with Reddish Brown Pigtails(Braids) - Medium Blue Jacket over Shirt with Pink Flower - Light Flesh Face and Hands - Red Legs,57
47510pr0006,Duplo Figure Child with Reddish Brown Pigtails(Braids),57
47510pr0014,Duplo Figure Child with Black Pigtails(Braids) - Bright Light Orange Top with Light Blue Sleeves - Medium Dark Flesh Face with Magenta Glasses - Magenta Legs,57
47510wpr0001,Duplo Figure Child with Brown Pigtails/Braids - Yellow Halter Top with White Dots and Blue Bow over White Long Sleeve Top - Medium Flesh Face with Magenta Glasses - Green Legs,57
47510wpr0003,Duplo Figure Child with Black Pigtails(Braids),57
47510wpr0005,Duplo Figure Child with Black Pigtails(Braids),57
47511,Duplo Figure Child with Cap,57
47511pr0001,Duplo Figure Child with Lime Cap - White Shirt under Blue Coveralls with worms in Pocket - Light Flesh Face and Hands - Blue Legs,57
47511pr0002c01,Duplo Figure Child with Red Cap - Blue Shirt with 'SKATE' print - Light Flesh Face with Freckles - Medium Blue Legs,57
47511pr0002c02,Duplo Figure Child with Red Cap - Blue Shirt with 'SKATE' print - Light Flesh Face and Hands - Medium Blue Legs,57
47511pr0003,Duplo Figure Child with Lime Cap - White Shirt under Blue Coveralls with Pocket - Light Flesh Face with Freckles - Blue Legs,57
47511pr0004,Duplo Figure Child with Red Cap - Light Bluish Gray Top with Medium Blue Sleeves over Green Shirt with number 8 - Light Flesh Face and Hands - Blue Legs,57
47511pr0005,Duplo Figure Child with Red Cap - Light Bright Blue Shirt under Green Coveralls - Dark Brown Face and Hands - Bright Green Legs,57
47511pr0006,Duplo Figure Child with Lime Cap - Blue Shirt with 'SKATE' print - Medium Dark Flesh Face and Hands - Medium Blue Legs,57
47511pr0007,Duplo Figure Child with Red Cap - White Shirt with 'SKATE' print - Light Flesh Face and Hands - Red Legs,57
47511wpr0002,Duplo Figure Child with Red Cap - Bright Light Blue Shirt with White Red Blue Stripes - Medium Dark Flesh Face and Hands - Red Legs,57
47511wpr0004,Duplo Figure Child with Red Cap - Light Bluish Gray Top with Medium Blue Sleeves over Green Shirt with number 8 - Light Flesh Face and Hands - Green Legs,57
47511wpr0006,Duplo Figure Child with Lime Cap - Light Bluish Gray Sweater and Tie over White Shirt - Dark Brown Face - Blue Legs,57
47515,FIGURE NO. 4 - BIG JOE,24
47517,Duplo Figure - Fireman with Helmet,57
47517pr0001c01,Duplo Figure Male Fireman with Gray Mustache on Light Flesh Face - Light Flesh Hands,4
47517pr0001c02,Duplo Figure Male Fireman with White Helmet and Gray Mustache on Light Flesh Face - Black Hands,4
47517pr0002c01,Duplo Figure Male Fireman with White Helmet and Dark Brown Face - Dark Brown Hands,4
47517pr0002c02,Duplo Figure Male Fireman with White Helmet and Dark Brown Face - Black Hands,4
47517pr0003c01,Duplo Figure Male Fireman with Silver Helmet and Flesh Face - Flesh Hands,4
47517pr0003c02,Duplo Figure Male Fireman with Silver Helmet and Flesh Face - Black Hands,4
47517pr0004,Duplo Figure Male Fireman with White Helmet and Flesh Face - Flesh Hands,4
47517pr0029,Duplo Female Firefighter with White Helmet - Light Flesh Face with Pink Lips and Blue Eyes - Light Flesh Hands - Black Legs,57
4751a,Propeller 4 Blade 13 Diameter with Studs and Cross,35
4751b,Propeller 4 Blade 13 Diameter with Studs,24
4751c,Propeller 4 Blade 13 Diameter without Studs,35
4752stk01,Sticker for Set 4752 - (49184/4222720),17
47533,Duplo Farm Tractor Front End Loader (fits Duplo Farm Tractor New Style),4
47537,Duplo Bulldozer Scoop,4
47538,"DUP. WHEEL TRACT 6X10X5,5 ASS.",24
47540,DUPLO DUMPER TRAUCK BODY,24
47541,DUPLO DUMPER TRUCK,24
47543,Cone Half 8 x 4 x 6,20
47543pb01,Cone Half 8 x 4 x 6 with Millennium Falcon Cockpit Print [4504],20
47543pr0001,Cone Half 8 x 4 x 6 with Roof Shingles Print,20
47543pr0001a,Cone Half 8 x 4 x 6 with Dark Red Stripe Tantive Bridge Top Print,2
47543pr0001b,Cone Half 8 x 4 x 6 with Millennium Falcon Cockpit Print [Version 2],20
47543pr0002,Cone Half 8 x 4 x 6 with Dark Red Stripe Tantive Bridge Bottom Print,2
47544,Minifig Helmet SW Skiff Guard,27
47544pr0001,Minifig Helmet - Skiff Guard with Printed Facegear and Headband,27
47545,Minifig Head Rodian [Plain],13
47545pr0001,Minifig Head Modified Greedo with Dark Blue Eyes Print ,13
47545pr0002,"GREEDO HEAD, DECO NO. 2",13
47545pr01,Minifig Head Modified Greedo with Black Eyes Print,13
47545pr02,Minifig Head Modified Onaconda Farr,13
47545pr03,Minifig Head Modified Wald,13
4755,Electric Plate 1 x 2 with Contacts,45
47551,Duplo Child [With Cap #2],4
47555,"Duplo Figure - Male with Parted Wavy Hair and Light Flesh Face - Prince Uniform Top with Strap, Crown, and Heart print",4
47557,FIGURE NO. 5 - RESQUE,57
47562,FIGURE NO. 4 - W/POLICEHELMET,57
4757,Plate 2 x 4 [Electrical Contacts],45
47575,DUP. WOMAN W BOBBED HAIR,57
47575pr0001,Duplo Figure Woman with Reddish Brown Bobbed Hair - Top with Buttons - Light Flesh Face and Hands - Dark Purple Legs,57
47575pr0002,Duplo Figure Woman with Bobbed Hair - Top with Buttons - Light Flesh Face - Light Violet Hands - Dark Purple Legs,57
47575pr0004,Duplo Figure Woman with Reddish Brown Bobbed Hair - Medic / Nurse,57
47575pr0005,Duplo Figure Woman with Bobbed Hair - Nurse/Medic/Vet - Bright Green Legs,4
47576,"Wheel Hockey Puck, Small",29
47577,Minifig Hockey Body Armor Plain,27
47577pb01,Minifig Hockey Body Armor with NHL Logo and White Number 1 Print,27
47577pb02,Minifig Hockey Body Armor with NHL Logo and Black Number 2 Print,27
47577pb03,Minifig Hockey Body Armor with NHL Logo and White Number 3 Print,27
47577pb04,Minifig Hockey Body Armor with NHL Logo and Black Number 4 Print,27
47577pb05,Minifig Hockey Body Armor with NHL Logo and White Number 5 Print,27
47577pb06,Minifig Hockey Body Armor with NHL Logo and Black Number 6 Print,27
47577pb07,Minifig Hockey Body Armor with NHL Logo and White Number 7 Print,27
47577pb08,Minifig Hockey Body Armor with NHL Logo and Black Number 8 Print,27
4757stk01,Sticker for Set 4757 - (50202/4226638),17
4758,Electric Plate 2 x 8 with Contacts,45
476,"Bar 12L with Open Stud, Towball, and Top Slit [Boat Mast]",35
4760,Electric 9V Battery Box Small,45
4760c01,Electric 9V Battery Box Small [Complete Assembly],45
4760p01c01,Electric  9V Battery Box  4 x  8 x  2.333 &quot;9V&quot; Patt. (Complete),45
4760pb01,Electric 9V Battery Box Small Complete Assembly with 'POLICE' and Black Stripes Print,45
4760pb03,Electric 9V Battery Box Small Complete Assembly with LL-6482 Print,45
4761,Electric 9V Battery Box Small Cover,45
4762,Electric 9V Battery Box Small Switch,45
4766stk01,Sticker for Set 4766 - (53896/4275377),17
4767,Light Brick 1 x 2 [Single Bulb],45
47674,"Container, X-Pod Barrel Section 10 x 10 x 3 1/3",7
47675,"Container, X-Pod Top Cap 9 x 9 x 1 1/3",7
47676,"Container, X-Pod Bottom Cap 9 x 9 x 1",7
47681,Belville Cloth Pillow 9 x 13 with Dark Pink Back (Couch Cover),42
47682,"Belville, Clothes Pants, Contrast Stitching (fits adult male figures)",42
47683,"Belville, Clothes Vest Long",42
47684,Belville Cloth Pillow 6 x 7 Star Shaped,42
47688,Belville Horse Blanket 11 x 11 with Velcro Closure,42
47689,"Belville, Clothes Skirt Short, A-Line with Silver Faux Sequins (5942)",42
4770,Electric Light & Sound Coloured Globe,45
4771,Light Brick 1 x 4 [Two Bulbs],45
47712,"Technic Fairing #24 Small Short, Small Hole, Side B",40
47713,"Technic Fairing #25 Small Short, Small Hole, Side A",40
47715,Pullback Motor 9 x 4 x 2 2/3,44
47720,Plate Special 2 x 2 with Wheels Holder Wide - Technic Pins,9
47721,Duplo Brick 1x2x2 with Parcel Print,4
4773,Light Bulb Cover 1 x 1 x 2/3,20
4774c01,Electric Sound Siren 9V 2 x 2 x 1 1/3 with Two Town Police Noises,45
4774c02,"Electric, Sound Siren 9V 2 x 2 x 1 1/3 with Two Space Noises",45
4774cu,Sound Siren 9V 2 x 2 x 1 1/3 [Undetermined Noise Type],45
47753,Wedge 4 x 4 No Top Studs,6
47753pb001,"Wedge 4 x 4 No Top Studs with Black Window, Yellow 18 Print",6
47753pb002,Wedge 4 x 4 No Top Studs with '3' and Red / Silver Print,6
47753pr0001,"Wedge 4 x 4 No Top Studs with Bricks, Blue Lines and 2 Eyes Print (Cobra Head)",6
47753pr0002,"Wedge 4 x 4 No Top Studs with Bricks, Blue Lines, 4 Eyes and Cobra Print (Scorpion Head)",6
47753pr0003,Wedge 4 x 4 No Top Studs with Scales and 2 Lime Eyes Print,6
47753pr0004,Wedge 4 x 4 No Top Studs with Scales and 2 Snake Eyes Print,6
47753pr0005a,"Wedge 4 x 4 No Top Studs with Sentinel Yellow, Orange and Red Triangle and Black Stripe Trim Print",2
47753pr0005b,Wedge 4 x 4 No Top Studs with Large Batman Logo Print,2
47753pr0006,Wedge 4 x 4 No Top Studs with Green Lantern Logo Print,6
47753pr0007,Wedge 4 x 4 No Top Studs with Dragon Head and Blue Lightning Print,6
47753pr03,Wedge 4 x 4 No Top Studs with Red Scale Print,6
47753pr17,Wedge 4 x 4 No Top Studs with Black Lines Print (Spider Abdomen),6
47753pr20,Wedge 4 x 4 No Top Studs with Bricks and Hieroglyphs Print (Scarab Abdomen),6
47755,Wedge 4 x 3 Open with Cutout and Four Studs [Wheel Arch],36
47757,Wedge 4 x 4 Pyramid Center,6
47757pb01,Wedge 4 x 4 Pyramid Center with Red / Silver Print [8385],6
47757pb02,Wedge 4 x 4 Pyramid Center with SW Clone Walker Print,6
47757pr0001,Wedge 4 x 4 Pyramid Centre with Green Scale Print,6
47758,Windscreen 4 x 4 Roll Cage,47
47759,Wedge 2 x 4 Triple,6
47759pr0001,Wedge 2 x 4 Triple with Eyes and Dark Bluish Gray Panels Print (Shu Todoroki),6
47759pr0002,Wedge 2 x 4 Triple with Spider Eyes Print [9470],6
47759pr0003,Wedge 2 x 4 Triple with Red Scale Print,6
47759pr0004,Wedge  2 x  4 Triple with Brick Print,6
47759pr03,Wedge 2 x 4 Triple with Angler Fish Face Print,6
47759px1,Wedge 2 x 4 Triple with '9' and Red / Silver Print,6
4776,Fabuland Windmill Blade,42
4779,Fabuland Ferris Wheel Axle Half,34
4780c01,Fabuland Washbasin with Red Tap,7
4781,Fabuland Lamp Post,32
4782,Fabuland Ferris Wheel Seat,36
4783,Fabuland Ferris Wheel Axle Support,34
4784,Stairs 4 x 7 x 9 1/3 Straight Enclosed,32
47843,Windscreen 10 x 4 x 2 Curved with Bubble Cutout and Single Hinge Finger,47
47844,Windscreen 9 x 3 x 1 2/3 Bubble Canopy,47
47844pb01,Windscreen 9 x 3 x 1 2/3 Bubble Canopy with Red Circle and Verniers Print,47
47844pb02,Windscreen 9 x 3 x 1 2/3 Bubble Canopy with Red Square and Verniers Print,16
47844pr0001,"Windscreen 9 x 3 x 1 2/3 Bubble Canopy with Black End, Flames and Fuel Filler Print [8051]",47
47846,Cockpit 10 x 4 x 2 Curved,6
47847,Rock Panel 2 x 4 x 6,33
47847pat0001,Rock Panel 2 x 4 x 6 with Marbled White Streak,33
47847pat0002,Rock Panel 2 x 4 x 6 with Marbled Dark Bluish Gray Pattern,33
47847pat0003,Rock Panel 2 x 4 x 6 with Marbled Dark Green Pattern,33
47855,Brick Special 2 x 12 with 2 End Pegs,5
47858c01,Boat Hull Unitary 32 x 12 x 4 Complete Assembly,35
4787,Fabuland Boat Hull Large,35
47871c01,"Electric, RC Racer Steering Assembly with Flexible Superaxles",45
4788c01,Fabuland Waterwheel,42
47899c01,Door 1 x 4 x 5 Left with Trans-Clear Glass,16
47899c02,Door 1 x 4 x 5 Left with Trans-Light Blue Glass,16
47899c03,Door 1 x 4 x 5 Left with Trans-Black Glass,16
47899c04,Door 1 x 4 x 5 Left with Reddish Brown Glass,16
4790,Ship's Wheel,35
47905,Brick Special 1 x 1 with Studs on 2 Sides,5
4790b,Ship's Wheel with Slotted Pin,35
47912,Clikits - Child's Bracelet With Hole,48
4793,Fabuland Boat,35
4794a,Fabuland Oar with Ring Handle,27
4794b,Boat Oar with Bar Handle,27
4795stk01,Sticker for Set 4795 - (42258/4162751),17
4796c01,Fabuland Car Chassis 8 x 6 with Hitch - Complete Assembly,36
47972,Towball 1 x 3 Triangle with Two Pins,25
47973,"Hinge 1 x 3 Triangle with Two Pins, 1 Locking Finger",18
47974,Brick Round Corner 4 x 8 Full Brick Double,20
47974c01,Brick Round Corner 4 x 8 Full Brick Double with 2 Fixed Rotatable Friction Pins [aka Boat Brick],35
47975,Hinge Brick 1 x 2 Locking with 1 Finger Vertical End and 2 Fingers Horizontal End,18
47976,Brick Special 12 x 12 with 3 Pin Holes on Each Side and Vertical Peg at Each Corner,5
47978,Hinge Brick 2 x 24 Locking with 2 Fingers Horizontal on Side and 2 Towballs,18
47980,"Boat Hull Giant Bow 19 x 22, Base",35
47981,"Boat Hull Giant Bow / Stern 15 x 22, Top",35
47983,"Boat Hull Giant Middle 16 x 22, Base",35
47984,"Boat Hull Giant Middle 16 x 22, Top",35
47986,"Boat Hull Giant Stern 16 x 22, Base",35
47988,Boat Bow Top 14 x 12 [Galiot],35
47990,Skull 1 x 4 x 3 Relief with Two Pins,33
47991,Rock Panel Skull 4 x 10 x 10 [3827 / 7074],33
47992,Boat Stern Brick 7 x 16 x 7 with Two Windows,35
47993,Boat Deck Brick 8 x 3 x 4 Railing,5
47994,Technic Pin Double Triangle 1 x 3 with 2 Clips,53
47996,Boat Mast Rigging Long 28 x 4,35
47998,Plate Special 4 x 4 with Clips Horizontal,9
48000,Boat Deck Brick 16 x 16 Stern,35
48002a,Boat Mast 2 x 2 x 20 with Holes - Side Aligned x shape Axle Hole,35
48002b,Boat Mast 2 x 2 x 20 with Holes - Corner Aligned x shape Axle Hole,35
48003,Technic Competition Canon Base,26
48005,Boat Mast 4 x 4 x 22,35
48036,TREASURE CHEST 2X4X3,24
48064c01,"Electric Motor with Boat Propeller and Rudder - Complete Assembly 14 x 4 x 4, 4-Blade Propeller",45
48064c02,"Electric, Motor with Boat Propeller and Rudder - Complete Assembly 19 x 4 x 4, 2-Blade Propeller",45
48079,"Paper, Shield with Knights Kingdom Rascus Print (For Large Figs)",17
48080,"Paper, Shield with Knights Kingdom Jayko Hawk Print (For Large Figs)",17
48081,"Paper, Shield with Knights Kingdom Santis Print (For Large Figs)",17
48092,Brick Round Corner 4 x 4 Macaroni Wide with 3 Studs,20
48125c03,Duplo Truck Semi-Tractor Cab with Dark Bluish Gray Base,4
48125c03pb01,Duplo Truck Semi-Tractor Cab with Dark Bluish Gray Base and Recycling Arrows Print,4
48138,Quatro Brick 2 x 2,4
48138pb01,Quatro Brick 2 x 2 with Two Eyes Print,4
48138pb02,Quatro Brick 2 x 2 with Smile Print,4
48141,Paper - Shield with Knights Kingdom Vladek Print (For Large Figs),17
48168,Technic Turntable Large Type 2 Top (56 Teeth),26
48169,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Socket",26
48170,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Horizontal Top]",26
48171,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Vertical Side]",26
