set_num,name,year,theme_id,num_parts
6410-1,Cabana Beach,1994,90,153
641-1,Excavator,1978,72,38
6411-1,Sand Dollar Cafe,1992,90,172
6414-1,Dolphin Point,1995,90,209
6415-1,Res-Q Jet-Ski,1998,92,18
6416-1,Poolside Paradise,1992,90,237
6417-1,Show Jumping Event,1997,90,41
6418-1,Country Club,1996,90,292
6419-1,Rolling Acres Ranch,1992,90,364
6420-1,Mail Carrier,1998,81,14
642-1,Tow Truck and Car,1978,85,43
642-2,Double Excavator,1971,416,33
6422-1,Telephone Repair,1998,103,48
6423-1,Mini Tow Truck,2000,103,35
6424-1,Rig Racers,1998,101,107
6425-1,TV Chopper,1999,103,37
6426-1,Super Cycle Center,1998,103,145
6427-1,Road Signs,1999,102,43
6428-1,Wave Saver,1998,92,18
6429-1,Blaze Responder,1999,98,46
6430-1,Night Patroller,1991,80,140
643-1,Flatbed Truck,1978,85,39
6431-1,Road Rescue,1998,92,48
643-2,Mobile Crane,1971,416,35
6432-1,Speedway Transport,1999,101,139
6433-1,Coastwatch,1999,100,89
6434-1,Roadside Repair,1999,103,213
6435-1,Coast Guard HQ,1999,96,217
6436-1,Go-Kart,1999,82,22
6437-1,Beach Buggy,1999,96,28
6439-1,Mini-Dumper,1999,97,30
6440-1,Jetport Fire Squad,1991,68,159
644-1,Double Tanker,1971,418,61
6441-1,Deep Reef Refuge,1997,86,451
644-2,Police Mobile Patrol,1978,80,44
6442-1,Sting Ray Explorer,1997,86,150
6444-1,Outback Airstrip,1997,89,167
6445-1,Emergency Evac,1998,92,99
6446-1,Crane Truck,1999,103,26
6447-1,Dumper,1999,97,49
6450-1,Mobile Police Truck,1986,80,83
645-1,Police Helicopter,1979,80,56
6451-1,River Response,1998,92,152
645-2,Milk Float & Trailer,1971,397,57
6452-1,Mini Rocket Launcher,1999,93,31
6453-1,Com-Link Cruiser,1999,93,60
6454-1,Countdown Corner,1999,93,131
6455-1,Space Simulation Station,1999,93,251
6456-1,Mission Control,1999,93,499
6457-1,Astronaut Figure,1999,93,18
6458-1,Satellite with Astronaut,1999,93,30
6459-1,Fuel Truck,1999,93,119
646-1,Auto Service Truck,1979,85,42
6461-1,Surveillance Chopper,1999,93,30
646-2,Mobile Site Office,1971,397,51
6462-1,Aerial Recovery,1998,92,197
6463-1,Lunar Rover,1999,93,36
6464-1,Super Rescue Complex,1999,103,360
6465-1,Space Port Jet,1999,93,65
6467-1,Power Pitstop,1999,101,71
6468-1,Tow-n-Go Value Pack,1999,103,50
6469-1,Space Port Value Pack,1999,93,3
6470-1,Mini Dump Truck,2000,97,25
647-1,Truck with Girders,1971,416,51
6471-1,4WD Police Patrol,2000,100,30
6472-1,Gas N' Wash Express,2001,76,473
6473-1,Res-Q Cruiser,1998,92,305
6474-1,Wheeled Front Shovel,2000,97,49
6477-1,Firefighter's Lift Truck,2000,98,103
6478-1,Fire Station,2000,98,224
6479-1,Emergency Response Center,1998,92,425
6480-1,Hook and Ladder Truck,1986,74,118
648-1,Shell Service Station,1971,418,42
6481-1,Construction Crew,1989,72,170
6482-1,Rescue Helicopter,1989,78,198
6483-1,Coastal Patrol,1994,77,245
6484-1,F1 Hauler,1995,82,280
6486-1,Fire Engine,1997,98,67
6487-1,Mountain Rescue,1997,89,68
6489-1,Seaside Holiday Cottage,1997,90,88
6490-1,Amazon Crossing,1997,89,120
649-1,Low-Loader with Excavator,1972,416,36
6491-1,Rocket Racer,1996,464,58
6492-1,Hypno Cruiser,1996,464,157
6493-1,Flying Time Vessel,1996,464,241
6494-1,Mystic Mountain Time Lab,1996,464,510
6495-1,Time Tunnelator,1997,464,81
6496-1,Whirling Time Warper,1997,464,158
6497-1,Twisted Time Train,1997,464,300
6498-1,Go-Kart,1999,82,22
6499-1,Time Tunnelator,1997,464,82
650-1,Car with Trailer and Racing Car,1972,397,40
6501-1,Sport Convertible,1987,85,30
6502-1,Turbo Racer,1987,82,24
65028-1,Star Wars Co-Pack of 7115 7124 and 7141,2001,166,3
65030-1,Star Wars Co-Pack of 7104 and 7144,2001,169,2
6503-1,Sprint Racer,1988,82,32
65034-1,Star Wars Co-Pack of 7121 and 7161,2001,166,2
6504-1,Tractor,1988,72,25
6505-1,Fire Chief's Car,1988,74,29
6506-1,Precinct Cruiser,1989,80,32
65062-1,Racers Turbo Pack,2002,113,2
6507-1,Mini Dumper,1989,72,30
65071-1,Dual Pack: Lehvak & Pahrak,2002,328,3
6508-1,Wave Racer,1990,77,37
65081-1,R2-D2 8009 / C-3PO 8007 Droid Collectors Set,2002,18,3
6509-1,Red Devil Racer,1991,82,39
6510-1,Mud Runner,1991,82,34
65106-1,Episode II Co-Pack (contains 7103 7113),2002,167,2
65109-1,Pahrak Nuhvok Gahlok Co-Pack,2002,328,3
651-1,Tow Truck and Car,1972,397,41
65110-1,Kohrak Lehvak Tahnok Co-Pack,2002,328,3
6511-1,Rescue Runabout,1992,74,38
6512-1,Landscape Loader,1992,72,37
65127-1,Bohrok Co-Pack (contains 8560 8561 8563),2002,328,3
65128-1,Bohrok Co-Pack (contains 8562 8564 8565),2002,328,3
6513-1,Glade Runner,1993,77,31
6514-1,Trail Ranger,1994,83,36
65145-1,X-wing Fighter / TIE Fighter & Y-wing Collectors Set,2002,169,2
6515-1,Stunt Copter,1994,68,34
65153-1,Jango Fett's Slave I (Set 7153) with Carrying Case,2002,167,1
6516-1,Moon Walker,1995,88,34
6517-1,Water Jet,1996,77,28
6518-1,Baja Buggy,1996,71,37
65182-1,Slammer Stadium,2003,461,25
65186-1,Bohrok 3-pack (contains 8560 8561 8564),2002,328,3
6519-1,Turbo Tiger,2000,91,46
6520-1,Mobile Outpost,2000,51,218
6521-1,Emergency Repair Truck,1987,85,58
652-2,Fork Lift Truck and Trailer,1972,416,42
6522-1,Highway Patrol,1987,80,38
65221-1,Streetball 2 vs 2 (box with mini basketball),2003,459,2
65229-1,Rahkshi Co-Pack 1,2003,344,3
65230-1,Rahkshi Co-Pack 2,2003,344,3
6523-1,Red Cross,1987,78,51
6524-1,Blizzard Blazer,1988,85,50
6525-1,Blaze Commander,1995,74,49
65258-1,Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,324,4
6526-1,Red Line Racer,1989,82,47
6527-1,Tipper Truck,1989,72,43
65277-1,Rahkshi Kaita Za Pack (Includes Turahk Lerahk Kurahk and Tahnok Va),2003,324,4
6528-1,Sand Storm Racer,1989,82,39
6529-1,Ultra Light I,1990,68,35
65295-1,Matoro and Kopeke Twin Pack with Gold Avohkii,2003,335,3
65296-1,Hewkii and Hahli Twin Pack with Gold Avohkii,2003,335,3
65297-1,Hafu and Macku Twin Pack with Gold Avohkii,2003,335,3
6530-1,Sport Coupe,1990,85,43
653-1,Ambulance and Helicopter,1973,420,36
6531-1,Flame Chaser,1991,74,56
6532-1,Diesel Dumper,1991,72,47
6533-1,Police 4x4,1992,80,62
65340-1,Dumper and Front End Loader Co-Pack (contains 8451 and 8453),2004,7,2
6534-1,Beach Bandit,1992,83,44
6535-1,Dumper,1995,72,42
6536-1,Aero Hawk,1993,68,48
65362-1,Jewels-n-Rings Click-N-Store Jewelry Set Co-Pack (7507 with jewelry box),2004,500,2
65363-1,Jewels-n-Bands Click-N-Store Jewelry Set Co-Pack (7508 with jewelry box),2004,500,2
65364-1,Jewels-n-Clips Click-N-Store Jewelry Set Co-Pack (7509 with jewelry box),2004,500,2
6537-1,Hydro Racer,1994,77,50
6538-1,Rebel Roadster,1994,85,57
6539-1,Victory Cup Racers,1993,82,459
6540-1,Pier Police,1991,77,358
654-1,Crane Lorry,1973,416,33
6541-1,Intercoastal Seaport,1991,77,552
6542-1,Launch & Load Seaport,1991,77,1078
6543-1,Sail N' Fly Marina,1994,77,709
6544-1,Shuttle Transcon 2,1995,88,346
6545-1,Search N' Rescue,1996,80,290
6546-1,Slick Racer,1996,82,39
65468-1,Toa Metru Twin Pack with Kanoka and Poster,2004,353,3
6547-1,Fun Fair,1997,90,204
6548-1,Octan Gas Station,1997,99,127
6549-1,Roadblock Runners,1997,103,181
6550-1,Outback Racer,1997,89,48
655-1,Mobile Hydraulic Lift,1973,416,33
6551-1,Checkered Flag 500,1992,82,192
65514-1,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5
65515-1,Matoran / Vahki Co-Pack 2 (contains 8610 8612 8615 8617 8619),2004,324,5
65518-1,"Spider-Man Co-Pack 1 (4853, 4857)",2004,488,2
6552-1,Rocky River Retreat,1993,83,241
65524-1,Hogwarts Express (2nd edition) Co-Pack (contains 10132 4515 4520),2004,250,3
65527-1,Vladek's Attack,2004,198,2
6553-1,Crisis News Crew,1997,89,135
65535-1,X-Pod Play Off Game Pack,2004,478,7
65537-1,Classic Freight Train,2004,238,0
6554-1,Blaze Brigade,1997,98,261
65542-1,Click-N-Store Jewelry Set Co-Pack (7514 with jewelry box),2004,500,2
65545-1,Ta-Metru Collector's Pack,2004,324,3
65549-1,Bionicle Bonus Pack (8615 8617 8619 plus three Bionicle Comic books),2004,357,3
6555-1,Sea Hunter,1997,86,32
6556-1,Scuba Squad,1997,86,76
6557-1,Treasure Hunters,1997,86,143
65572-1,Spider-Man Co-Pack,2005,488,3
65573-1,Rumble Racers,2005,116,4
65579-1,Knights' Kingdom Value Pack 8770 and 8771 with Foam Helmet,2004,198,3
65580-1,Knights' Kingdom Value Pack 8772 and 8774 with Foam Helmet,2004,198,3
6558-1,Shark Cage Cove,1997,86,196
6559-1,Deep Sea Bounty,1997,86,359
6560-1,Diving Expedition Explorer,1997,86,478
656-1,Car and Caravan,1974,411,49
6561-1,Hot Rod Club,1994,82,240
6562-1,Gas Stop Shop,1995,76,225
6563-1,Gator Landing,1996,83,237
6564-1,Recycle Truck,1997,103,35
65642-1,The Grand Tournament Limited Edition Value Pack,2004,198,3
6565-1,Construction Crew,1997,97,78
6566-1,Bank,1997,103,106
6567-1,Speed Splash,1998,87,28
6568-1,Drag Race Rally,1998,87,291
6569-1,Polar Scout,2000,51,2
6570-1,Snowmobile,1998,51,43
657-1,Executive Jet,1974,412,36
6571-1,Flame Fighters,1994,74,433
65716-1,Limited Edition Collector Pack with Vohtarak Sidorak and Life-Size Toa Hordika Mask (8742 8756),2004,324,3
6572-1,Wind Runners,1998,87,52
6573-1,Arctic Expedition,2000,51,120
65743-1,City Construction Value Pack (7246 7242 7248),2005,56,0
6575-1,Polar Base,2000,51,440
65757-1,Special Edition Guardian Toa (8762/8763),2005,349,2
6576-1,Sledge,1998,51,24
65767-1,Attack from the Sea,2005,198,2
65768-1,Jayko Value Pack 8783 and 8772 with Sword and Helmet,2005,198,4
65769-1,Vladek Value Pack,2005,198,4
6577-1,Snow Scooter,2000,51,20
65771-1,Episode III Collectors' Set,2005,168,5
65777-1,City Fire Value Pack (7238 7239 7240 7241),2005,58,0
6578-1,Polar Explorer,2000,51,22
6579-1,Ice Surfer,2000,51,42
65799-1,City Fire Station Value Pack,2005,58,0
65800-1,City Construction Set Value Pack,2005,56,0
6580-1,Land Jet 7,1998,87,114
65801-1,Trains Value Pack,2005,239,0
65808-1,Toa Hordika Value Pack,2005,324,4
658-1,Fire Engine,1974,417,38
6581-1,Dig 'N' Dump,1996,72,128
65813-1,Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,324,2
6582-1,Daredevil Flight Squad,1998,87,287
6584-1,Extreme Team Challenge,1998,87,357
65844-1,Star Wars Co-Pack of 7255 4492 and 4494,2005,168,3
65845-1,Star Wars Co-Pack of 7256 4492 and 4494,2005,168,3
65849-1,Bionicle Co-Pack (contains 8758 and 851097),2005,341,2
6585-1,Hang-Glider,1998,87,19
65851-1,Knights Kingdom II Co-Pack (contains 8876 and life size sword),2005,198,2
6586-1,Polar Scout,2000,51,55
6589-1,Radical Racer,1998,87,83
6590-1,Vacation Camper,1988,85,116
659-1,Police Patrol with Policemen,1975,421,49
6591-1,Nitro Dragsters,1989,82,144
6592-1,Vacation Hideaway,1990,69,116
6593-1,Blaze Battler,1991,74,126
6594-1,Gas Transit,1992,76,123
6595-1,Surf Shack,1993,83,93
6596-1,Wave Master,1995,77,133
6597-1,Century Skyway,1994,68,905
6598-1,Metro PD Station,1996,80,567
6599-1,Shark Attack,1997,86,58
6600-1,Police Patrol,1981,80,23
6600-2,Highway Construction,2000,97,316
660-1,Car with Plane Transporter,1975,397,41
6601-1,Ice Cream Cart,1985,75,30
6602-1,Fire Chief's Car,1981,74,24
6602-2,Scorpion Buggy,2000,91,78
6603-1,Shovel Truck,1985,72,27
6604-1,Formula-I Racer,1985,82,31
6605-1,Road Racer,1984,82,20
6606-1,Road Repair Set,1983,85,25
6607-1,Service Truck,1982,85,25
6608-1,Tractor,1982,73,21
6609-1,Race Car,1980,82,17
6610-1,Gas Pumps,1981,76,28
661-1,Spirit of St. Louis,1976,412,49
6611-1,Fire Chief's Car,1981,74,20
66116-1,City Emergency Services Vehicles (Multipack),2006,52,0
66117-1,Offre Speciale (7235 7236 7238 7241),2007,52,0
6612-1,Fire Chief's Car,1986,74,29
6613-1,Telephone Booth,1986,85,26
66138-1,Toa Hordika Collection,2005,350,6
6614-1,Launch Evac 1,1995,88,122
6615-1,Eagle Stunt Flyer,1996,68,75
66156-1,Airport Value Pack (TRU Exclusive),2006,53,4
6616-1,Rocket Dragster,2000,91,146
6617-1,Tough Truck Rally,2000,91,387
66174-1,Lego Firemen Bundle,2006,58,0
66175-1,City Rescue Pack,2007,52,0
66177-1,City Rescue Pack,2007,52,0
6618-1,Blue Racer,2000,91,23
66188-1,Creative Building Set,2007,37,2
6619-1,Red Four Wheel Driver,2000,91,20
66193-1,City Super Pack (7890 7892 7902 7903),2007,60,0
66194-1,City Super Pack (7246 7248 7905 7990),2007,56,0
66195-1,City Super Pack (7238 7239 7241 7942 7945),2007,58,0
6620-1,Ultimate Accessory Set 500,2006,346,507
66207-1,Gift Set,2006,351,2
66208-1,Mr. Magoriums big book (Mr. Magorium's Wonder Emporium),2007,23,9
662-1,Dumper Lorry,1976,416,27
6621-1,Fire Truck,1984,74,39
6622-1,Mailman on Motorcycle,1984,81,30
66221-1,X-wing Fighter and Luke Pilot Maquette Co-Pack (TRU Exclusive),2007,169,1
66225-1,Gift Set,2007,389,2
6623-1,Police Car,1983,80,40
66237-1,Build & Play Value Pack,2008,37,2
66239-1,City Super Pack 4 in 1 (7898 7997 7895 7896),2007,240,4
6624-1,Delivery Van,1983,70,40
66246-1,City Super Pack (7235 7245 7743),2008,61,3
66247-1,City Super Pack (7741 7890 7942),2008,52,0
6625-1,Speed Trackers,1996,80,65
66255-1,City Super Pack 6 in 1 (7235 7236 7741 7890 7942 7945),2008,52,0
66256-1,City Super Pack (7242 7733 7990 7991),2008,52,0
66257-1,City Super Pack 4 in 1 (7235 7236 7741 7744),2008,61,4
66258-1,City Super Pack (7990 7991 7993),2008,52,3
66260-1,City Super Pack (7733 7734 7992),2008,54,3
6626-1,Rescue Helicopter,1981,78,36
6626-2,Snow Scooter,2000,51,20
6627-1,Convertible,1980,85,37
6628-1,Shell Tow Truck,1981,76,38
6628-2,Construction Workers,1984,84,20
66282-1,City Police Co-Pack,2008,61,2
66284-1,LEGO Build and Play Value Pack,2009,37,2
66290-1,City Super Pack 4 in 1 (4210 7736 7737 7738),2008,55,4
6629-1,Ambulance,1981,78,39
6630-1,Bucket Loader,1981,72,34
66305-1,City Super Pack 3 in 1 (7235 7245 7743),2009,61,3
66306-1,City Super Pack 3 in 1 (7736 7737 7738),2009,55,3
66307-1,City Super Pack (7245 7732 8401),2009,52,3
66308-1,Star Wars Super Pack 3 in 1 (7667 7668 8017),2009,169,3
663-1,Hovercraft,1977,419,60
6631-1,Steam Shovel,1985,72,48
66311-1,LEGO Creative Value Pack (TRU Exclusive),2010,37,2
66318-1,Technic Super Pack 4 in 1 (8259 8290 8293 8294),2009,7,4
66319-1,Power Miners Super Pack 3 in 1 (8709 8958 8959),2009,439,3
6632-1,Tactical Patrol Truck,1985,80,44
66325-1,City Super Pack 4 in 1 (7898 7997 7895 7896),2009,240,4
66326-1,City Super Pack 4 in 1 (7239 7245 8401 7638),2009,52,0
66328-1,City Super Pack 6 in 1 (7630 5610 5612 5613 7942 7236),2009,52,0
66329-1,City Super Pack 3 in 1 (7236 7741 7942),2009,52,3
66330-1,City Super Pack 5 in 1 (7632 7746 7990 8401 5620),2009,52,5
6633-1,Family Car,1985,85,46
66331-1,City Super Pack 3 in 1 (7630 7633 7990),2009,56,3
6634-1,Stock Car,1986,82,46
66341-1,Star Wars Super Pack 3 in 1 (8014 8015 8091),2010,165,3
66342-1,City Super Pack 3 in 1 (7213 7241 7942),2010,58,0
66345-1,City Super Pack 4 in 1 (3177 7241 7634 7638),2010,52,0
66357-1,City Super Pack 4 in 1 (7208 7239 7241 7942),2010,58,0
66358-1,City Super Pack 3 in 1 (7634 7635 7684),2010,57,3
66359-1,Technic Super Pack 4 in 1 (8049 8259 8260 8293),2010,1,4
66360-1,City Super Pack 4 in 1 (7207 7213 7241 7942),2010,58,0
6636-1,Police Headquarters,2002,100,291
66362-1,City Super Pack 4 in 1 (3177 3179 8401 8402),2010,52,4
66363-1,City Super Pack 4 in 1 (7235 7236 7245 7741),2010,61,4
66364-1,Star Wars Super Pack 3 in 1 (7749 8083 8084),2010,169,3
66365-1,Atlantis Super Pack 4 in 1 (8057 8058 8059 8080),2010,315,4
66366-1,Star Wars Super Pack  3 in 1 (8089 8083 7749),2010,169,3
66368-1,Star Wars Super Pack 3 in 1 (8083 8084 8092),2010,169,3
6637-1,Ultimate Battle Set,2005,346,5
66373-1,Fun Favor Pack,2010,22,0
66374-1,City Super Pack 4 in 1 (7895 7896 7937 7939),2010,233,4
66375-1,City Super Pack 4 in 1 (7235 7286 7279 7741),2011,61,4
66377-1,Star Wars Super Pack 3 in 1 (7869 7913 7914),2011,165,3
66378-1,Star Wars Super Pack 3 in 1 (8085 7913 7914),2011,165,3
66380-1,LEGO Creative Value Pack (TRU UK Exclusive),2011,37,2
6638-1,Ultimate Creatures Accessory Set (Special Edition) 300+ Pieces,2006,346,287
66383-1,Ninjago Super Pack 3 in 1 (2258 2259 2519),2011,435,3
66386-1,Cars 2 Super Pack 3 in 1 (8206 8426 8487),2011,269,3
66387-1,Cars 2 Super Pack 3 in 1 (8200 8201 8206),2011,269,3
66388-1,City Super Pack 4 in 1 (7498 7235 7279 7285),2011,61,4
66389-1,City Super Pack 5 in 1 (7288 7279 7285 7286 7741),2011,61,5
6639-1,Raven Racer,1995,82,70
66392-1,"Duplo Cars Super Pack 3 in 1 (5816, 5817, 5818)",2012,506,-1
66394-1,Ninjago Super Pack 3 in 1 (2506 2259 2260),2011,435,3
66395-1,Star Wars Super Pack 3 in 1 (7957 7913 7914),2011,158,3
66396-1,Star Wars Super Pack 3 in 1 (7877 7929 7913),2011,166,3
66397-1,Technic Super Pack 4 in 1 (8047 8065 8067 8069),2011,1,4
66404-1,"Hero Factory Super Pack 2 in 1 (2065, 2067)",2011,401,2
66405-1,City Super Pack 4 in 1 (7939 7937 7499 7895),2010,233,4
66409-1,Cars Super Pack 3 in 1 (9478 8201 9485),2012,269,3
664-1,TV Crew,1977,397,47
66410-1,"Ninjago Super Pack 3 in 1 (9440, 9441, 9444)",2012,435,3
6641-1,4-Wheelin' Truck,1987,79,81
66411-1,Star Wars Super Pack 3 in 1 (9488 9489 9495),2012,158,3
66412-1,"City Super Pack 2 in 1 (7285, 7741)",2012,61,2
66414-1,"Hero Factory Super Pack 2 in 1 (2143, 2145)",2012,401,2
6642-1,Police Helicopter,1988,80,65
66426-1,"City Super Pack 3 in 1 (4208, 4209, 4427)",2012,58,3
66427-1,"City Super Pack 4 in 1 (4436, 4437, 4439, 4441)",2012,61,4
66428-1,"City Super Pack 4 in 1 (4436, 7235, 7279, 7498)",2012,61,4
6643-1,Fire Truck,1988,74,74
66431-1,"Star Wars Super Pack 3 in 1 (7914, 9488, 9491)",2012,158,3
66432-1,"Star Wars Super Pack 3 in 1 (9490, 9492, 9496)",2012,158,3
66433-1,"Technic Super Pack 3 in 1 (8293, 9392, 9395)",2012,1,3
66434-1,"Friends Super Pack 3 in 1 (3187, 3934, 3935)",2012,494,3
66435-1,"Friends Super Pack 4 in 1 (3061, 3183, 3934, 3936)",2012,494,4
66436-1,"City Super Pack 2 in 1 (4436, 4437)",2012,61,2
66437-1,"Hero Factory Super Pack 2 in 1 (6216, 6293)",2012,400,2
6644-1,Road Rebel,1990,85,72
66444-1,"Ninjago Super Pack 3 in 1 (9441, 9442, 9591)",2012,435,3
66448-1,"City Super Pack 3 in 1 (60000, 60001, 60002)",2013,58,3
66449-1,"Star Wars Super Pack 3 in 1 (75000, 75003, 75014)",2013,158,3
66450-1,"Legends of Chima Super Pack 3 in 1 (70000, 70001, 70003)",2013,571,3
6645-1,Street Sweeper,1991,85,65
66451-1,"City Super Pack 4 in 1 (4431, 4432, 4433, 4435)",2012,52,4
66452-1,"Hero Factory Super Pack 2 in 1 (6282, 6283)",2012,400,2
6646-1,Screaming Patriot,1991,82,65
6647-1,Highway Repair,1980,85,54
66479-1,"Super Pack 3 in 1 (75015, 75035, 75043)",2014,170,3
6648-1,Mag Racer,1992,82,61
6648-2,Dump Truck,1980,72,42
6649-1,Street Sweeper,1995,85,63
66491-1,"Legends of Chima Super Pack 5 in 1 (70126, 70128, 70129, 70130, 70131)",2014,571,5
66492-1,"City Super Pack 3 in 1 (60041, 60042, 60046)",2014,61,3
66493-1,"City Super Pack 4 in 1 (60050, 60052, 7499, 7895)",2014,66,4
66495-1,"Star Wars Super Pack 3 in 1 (75037, 75038, 75045)",2014,170,3
6650-1,Fire and Rescue Van,1981,74,46
6651-1,Post Office Van,1982,81,46
66512-1,"Star Wars Super Pack 2 in 1 (75048, 75053)",2014,182,2
66514-1,"Star Wars Microfighters Super Pack 3 in 1 (75028, 75029, 75030)",2014,159,3
66515-1,"Star Wars Microfighters Super Pack 3 in 1 (75031, 75032, 75033)",2014,159,3
6652-1,Construction Truck,1983,72,44
6653-1,Highway Emergency Van,1982,85,56
6654-1,Motorcycle Transport,1983,85,54
6655-1,Auto & Tire Repair,1984,85,58
6656-1,Tow Truck,1985,85,53
6657-1,Fire Patrol Copter,1985,74,66
6658-1,Bulldozer,1986,72,65
6659-1,TV Camera Crew,1986,79,66
6660-1,Hook & Haul Wrecker,1989,79,52
6661-1,Mobile TV Studio,1989,85,80
6662-1,Backhoe,1992,72,87
6663-1,Wave Rebel,1993,77,78
6664-1,Chopper Cops,1993,80,71
6665-1,River Runners,1994,83,77
6666-1,Ambulance,1994,78,78
6667-1,Pothole Patcher,1993,85,97
6668-1,Recycle Truck,1992,85,108
6669-1,Diesel Daredevil,1991,82,90
6670-1,Rescue Rig,1993,85,114
6671-1,Utility Repair Lift,1989,85,107
6672-1,Safari Off-Road Vehicle,1990,79,67
6673-1,Solo Trainer,1990,68,74
6674-1,Crane Truck,1988,85,94
6675-1,Road & Trail 4x4,1988,79,81
6676-1,Mobile Command Unit,1986,80,99
6677-1,Motocross Racing,1986,82,75
6678-1,Pneumatic Crane,1980,72,61
6679-1,Dark Shark,1991,77,82
6679-2,Exxon Tow Truck,1980,85,78
6680-1,Ambulance,1981,78,63
6681-1,Police Van,1981,80,81
6682-1,Cement Mixer,1985,72,90
6683-1,Burger Stand,1983,75,68
6684-1,Police Patrol Squad,1984,80,81
6685-1,Fire Copter 1,1982,74,98
6686-1,Backhoe,1984,72,88
6687-1,Turbo Prop I,1987,68,78
6688-1,Ambulance,1985,78,72
6689-1,Post-Station,1985,81,54
6690-1,Snorkel Pumper,1980,74,103
6691-1,Red Cross Helicopter,1981,78,107
6692-1,Tractor Trailer,1983,70,97
6693-1,Refuse Collection Truck,1987,85,114
6694-1,Car with Camper,1984,85,109
6695-1,Shell Tanker,1984,76,106
6696-1,Exxon Fuel Tanker,1984,76,106
6697-1,Rescue-I Helicopter,1985,71,85
6698-1,RV with Speedboat,1986,77,129
6699-1,Cycle Fix-It Shop,1987,85,81
670-1,Mobile Crane,1978,72,55
6701-1,Minifig Pack,1983,143,36
6702-1,Minifig Pack,1986,143,43
6703-1,Minifig Pack,1988,143,42
6704-1,Minifig Pack,1991,143,44
6705-1,Space Explorers,1994,143,39
6706-1,Frontier Patrol,1997,476,27
6707-1,Green Buggy,2000,91,23
6709-1,Tribal Chief,1997,477,16
670F-1,Wheels Pack,2004,119,10
6710-1,Space Landing Pads,1991,143,2
671-1,Shell Fuel Tanker,1978,76,73
6711-1,Space Mini-Figs,1983,143,24
6712-1,Sheriff's Showdown,1996,476,28
